title,url,book_name,books_url,author_name,book_price,star_rating,rating
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Writing Practice Boxset: Pack of 4 Books (Writing Fun: Write And Practice Capital Letters, Small Letters, Patterns and Numbers 1 to 10)",https://www.amazon.in//Writing-Fun-Set-Books-Practice/dp/9387779777/ref=zg_bs_g_1318185031_d_sccl_8/000-0000000-0000000?psc=1,Wonder House Books,₹199.00,4.3,"12,932"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Story Books for Kids - Second Reader (Illustrated) (Set of 6 Books) - Phonic stories - Bedtime Stories - 3 Years to 6 Years Old - Read Aloud to Infants, Toddlers",https://www.amazon.in//Story-Books-Kids-Illustrated-Toddlers/dp/8119099397/ref=zg_bs_g_1318185031_d_sccl_9/000-0000000-0000000?psc=1,Maple Press,₹143.00,4.4,350
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Metamorphosis by Franz Kafka [Premium Paperback]: An Unsettling Exploration of Identity and Alienation | Existential Literature |Classic Literature| Psychological Fiction| Metaphorical Allegory,https://www.amazon.in//Metamorphosis-Franz-Kafka-Premium-Paperback/dp/9358836415/ref=zg_bs_g_1318185031_d_sccl_10/000-0000000-0000000?psc=1,Franz Kafka,₹85.00,4.5,146
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Nexus: FROM THE MULTI-MILLION COPY BESTSELLING AUTHOR OF SAPIENS,https://www.amazon.in//Nexus-MULTI-MILLION-BESTSELLING-AUTHOR-SAPIENS/dp/191171709X/ref=zg_bs_g_1318185031_d_sccl_11/000-0000000-0000000?psc=1,Yuval Noah Harari,₹674.00,4.5,791
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,My First Complete Learning Library: Boxset of 20 Board Books Gift Set for Kids (Horizontal Design),https://www.amazon.in//First-Learning-Library-Box-Set/dp/9388369882/ref=zg_bs_g_1318185031_d_sccl_12/000-0000000-0000000?psc=1,Wonder House Books,₹799.00,4.6,"15,582"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,How to Win Friends and Influence People : Original Edition | Premium Paperback,https://www.amazon.in//How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_g_1318185031_d_sccl_13/000-0000000-0000000?psc=1,Dale Carnegie,₹127.00,4.4,"6,610"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Mandala Art: Colouring books for Adults with tear out sheets,https://www.amazon.in//Mandala-Art-Colouring-Adults-Sheets/dp/9386538601/ref=zg_bs_g_1318185031_d_sccl_14/000-0000000-0000000?psc=1,Wonder House Books,₹199.00,4.5,"6,528"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Word Power Made Easy - The No 1 Vocabulary Builder in the English Language | Over 5,00,000 copies sold.",https://www.amazon.in//Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_g_1318185031_d_sccl_15/000-0000000-0000000?psc=1,Norman Lewis,₹107.00,4.4,"18,951"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Tales from Indian Mythology [Collection of 10 Books] - Age: 6+ | Beautifully Illustrated Story Books For Kids/Children | Cultural and Traditional Stories from Ancient India |Books Included: Ganesha| Vishnu | Shiva | Durga | Krishna | Hanuman | Arjuna |Devis |Mahabharata | Rama,https://www.amazon.in//Tales-Indian-Mythology-Collection-Books/dp/9354400507/ref=zg_bs_g_1318185031_d_sccl_16/000-0000000-0000000?psc=1,Wonder House Books,₹399.00,4.5,"1,077"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,The Things You Can See Only When You Slow Down: How to be Calm in a Busy World |Over 3 million copies sold,https://www.amazon.in//Things-Only-When-Slow-Down/dp/0241340667/ref=zg_bs_g_1318185031_d_sccl_17/000-0000000-0000000?psc=1,Haemin Sunim,₹398.00,4.6,"5,751"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Oxford Pocket English Dictionary - 11th Edition | For Everyday Use | 2 Billion + Words,https://www.amazon.in//Pocket-Oxford-English-Dictionary-Dictionaries/dp/0198700989/ref=zg_bs_g_1318185031_d_sccl_18/000-0000000-0000000?psc=1,Oxford Dictionaries,₹366.00,4.5,"4,078"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Phonic Reader (Illustrated) (Set of 6 Books) - Story Book for Kids - Bedtime Stories - 2 Years to 6 Years Old - Read Aloud to Infants, Toddlers",https://www.amazon.in//Phonic-Reader-Illustrated-Set-Books/dp/9394668772/ref=zg_bs_g_1318185031_d_sccl_19/000-0000000-0000000?psc=1,Maple Press,₹154.00,4.2,"1,086"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Children's First Mythology Stories - Pack of 5 books (Ram, Shiva, Hanuman, Ganesha, Vishnu)",https://www.amazon.in//Childrens-First-Mythology-Stories-Hanuman/dp/9354404286/ref=zg_bs_g_1318185031_d_sccl_20/000-0000000-0000000?psc=1,Wonder House Books,₹139.00,4.5,615
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Meri Pratham Hindi Sulekh Varnmala: Hindi Writing Practice Book for Kids,https://www.amazon.in//Meri-Pratham-Hindi-Sulekh-Varnmala/dp/938836936X/ref=zg_bs_g_1318185031_d_sccl_21/000-0000000-0000000?psc=1,Wonder House Books,₹139.00,4.4,"3,279"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Picture Book collections (set of 12) for kids age 2+ early learning education - Perfect for Homeschooling Kindergarten and Nursery Students,https://www.amazon.in//Picture-collections-early-learning-education/dp/B0DHCN415F/ref=zg_bs_g_1318185031_d_sccl_22/000-0000000-0000000?psc=1,PixelPage Little,₹169.00,4.1,25
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Wings Of Fire An Autobiography,https://www.amazon.in//Wings-Fire-Autobiography-Arun-Tiwari/dp/8173711461/ref=zg_bs_g_1318185031_d_sccl_23/000-0000000-0000000?psc=1,Arun Tiwari,₹175.00,4.6,"17,502"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Oxford Mini English Dictionary | Easy To Use | Extra Help with Spelling, Grammar and Vocabulary | 7th Edition",https://www.amazon.in//English-Dictionary-Spelling-Grammar-Vocabulary/dp/0190135093/ref=zg_bs_g_1318185031_d_sccl_24/000-0000000-0000000?psc=1,Oxford,₹172.00,4.4,"4,909"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Cursive Handwriting - Sentence: Practice Workbook,https://www.amazon.in//Cursive-Handwriting-Sentence-Practice-Workbook/dp/9390183790/ref=zg_bs_g_1318185031_d_sccl_25/000-0000000-0000000?psc=1,Wonder House Books,₹119.00,4.2,911
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,My First 4 In 1 Alphabet Numbers Colours Shapes: Padded Board Books,https://www.amazon.in//First-Alphabet-Numbers-Colours-Shapes/dp/9387779564/ref=zg_bs_g_1318185031_d_sccl_26/000-0000000-0000000?psc=1,Wonder House Books,₹196.00,4.3,"6,197"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,VELMARAL MAHA MANTHIRAM / வேல் மாறல் மஹா மந்திரம் : VELMARAL,https://www.amazon.in//VELMARAL-MAHA-MANTHIRAM-%E0%AE%AE%E0%AE%BE%E0%AE%B1%E0%AE%B2%E0%AF%8D-%E0%AE%AE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AF%8D/dp/B0BRZR6YLZ/ref=zg_bs_g_1318185031_d_sccl_27/000-0000000-0000000?psc=1,G S Vijayalakshmi,₹149.00,4.4,153
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Writing Practice Books for Kids (Set of 4 Books) - Learn and Practice - Pattern Writing, Numbers 1-20, ABC Capital Letters, Small Letters - 3 Years to 5 Years Old Children - LKG",https://www.amazon.in//Writing-Books-Kids-Set-Practice/dp/9391924344/ref=zg_bs_g_1318185031_d_sccl_28/000-0000000-0000000?psc=1,Maple Press,₹136.00,4.3,556
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Very First Sight Words Sentences Level - 1 Book for Kids Age 4 -8 years |Early Learning Book for Children,https://www.amazon.in//First-Sight-Words-Sentences-Level/dp/9387971996/ref=zg_bs_g_1318185031_d_sccl_29/000-0000000-0000000?psc=1,Dreamland Publications,₹160.00,4.5,"12,445"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,The Power of A Positive Attitude: Your Road To Success,https://www.amazon.in//Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_g_1318185031_d_sccl_30/000-0000000-0000000?psc=1,Roger Fritz,₹111.00,4.4,"5,086"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Spelling Time - Activity Workbook,https://www.amazon.in//Spelling-Time-Wonder-House-Books/dp/9354406432/ref=zg_bs_g_1318185031_d_sccl_1/000-0000000-0000000?psc=1,Wonder House Books,₹119.00,4.4,500
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"First All in One Writing Book (Practice) - Pattern Tracing - Alphabet - Numbers - Early Learning - Writing Book for Kids - Activity Book for Toddlers, Nursery, Pre School Children",https://www.amazon.in//First%EF%BF%BDAll%EF%BF%BD-%EF%BF%BDOne-Writing%EF%BF%BD-Practice-Paperback/dp/9390602262/ref=zg_bs_g_1318185031_d_sccl_2/000-0000000-0000000?psc=1,Maple Press,₹89.00,4.4,"1,127"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,5000 + Daily Use English Sentences | Kanchan Keshari | Invincible Publishers,https://www.amazon.in//Daily-English-Sentences-Kanchan-Keshari/dp/9394200509/ref=zg_bs_g_1318185031_d_sccl_3/000-0000000-0000000?psc=1,Kanchan Keshari,₹289.00,4.2,"1,646"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Alphabet Phonics - Reading Library For Children (Boxset of 26 books),https://www.amazon.in//Alphabet-Phonics-Reading-Library-Children/dp/935440605X/ref=zg_bs_g_1318185031_d_sccl_4/000-0000000-0000000?psc=1,Wonder House Books,₹599.00,4.3,310
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,30 Days to Better English,https://www.amazon.in//Days-Better-English-Lewis-Norman/dp/014344798X/ref=zg_bs_g_1318185031_d_sccl_5/000-0000000-0000000?psc=1,Norman Lewis,₹129.00,4.1,891
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Writing Practice Book for Kids - Set of 4 Books | Learn, Trace, Write & Practice ABC Capital Letters, Small Letters, Patterns and Numbers 1 to 10",https://www.amazon.in//Writing-Practice-Capital-Letters-Patterns/dp/B0BFBPP7HW/ref=zg_bs_g_1318185031_d_sccl_6/000-0000000-0000000?psc=1,Target Publications,₹195.00,4.2,203
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"WHY NATIONS FAIL: THE ORIGINS OF POWER, PROSPERITY AND POVERTY",https://www.amazon.in//WHY-NATIONS-FAIL-ORIGINS-PROSPERITY/dp/1846684307/ref=zg_bs_g_1318185031_d_sccl_7/000-0000000-0000000?psc=1,Daron Acemoglu,₹799.00,4.5,"6,852"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"You Become What You Think : Insights to Level Up Your Happiness, Personal Growth, Relationships, and Mental Health",https://www.amazon.in//You-Become-What-Think-Relationships/dp/B0CRZ5D71N/ref=zg_bs_g_1318185031_d_sccl_8/000-0000000-0000000?psc=1,Shubham Kumar Singh,₹294.00,4.5,433
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Power Of Positive Thinking | A Timeless Self-Help Classic | Unlock the Secrets to Achieving Success and Happiness,https://www.amazon.in//Power-Positive-Thinking-Norman-Vincent/dp/0091906385/ref=zg_bs_g_1318185031_d_sccl_9/000-0000000-0000000?psc=1,Norman Vincent Peale,₹139.00,4.3,"11,264"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Cursive Writing Books (Set of 5 Books) (Handwriting Practice Books) - Small Letters, Capital Letters, Joining Letters, Sentences, Words for Age 3-7: ... Letters, Joing Letters, Sentences, Words",https://www.amazon.in//Cursive-Writing-Books-Set/dp/9388304128/ref=zg_bs_g_1318185031_d_sccl_10/000-0000000-0000000?psc=1,Maple Press,₹348.00,4.4,"1,703"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"VCP Early Learning Educational Chart Set for Kids | Set of 12 LAMINATED Paper Charts (Printed on Both Sides) | Non-Tearable and Waterproof | Size : 31 x 46 cm | Alphabet, Numbers, Animals..",https://www.amazon.in//Learning-Educational-LAMINATED-Non-Tearable-Waterproof/dp/B0BHP71N8R/ref=zg_bs_g_1318185031_d_sccl_11/000-0000000-0000000?psc=1,Vidya Chitr Prakashan,₹199.00,4.2,258
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_g_1318185031_d_sccl_12/000-0000000-0000000?psc=1,Wonder House Books,₹109.00,4.3,"3,379"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Princess Colouring Book (Giant Book Series): Jumbo Sized Colouring Books,https://www.amazon.in//Princess-Colouring-Book-Giant-Jumbo/dp/9387779424/ref=zg_bs_g_1318185031_d_sccl_13/000-0000000-0000000?psc=1,Wonder House Books,₹149.00,4.5,"2,480"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Metamorphosis Complete Edition [Franz Kafka Classics],https://www.amazon.in//Metamorphosis-Franz-Kafka/dp/9355201060/ref=zg_bs_g_1318185031_d_sccl_14/000-0000000-0000000?psc=1,Franz Kafka,₹103.00,4.5,"13,062"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"The Midnight Library [Paperback] Haig, Matt",https://www.amazon.in//Midnight-Library-Matt-Haig/dp/1786892723/ref=zg_bs_g_1318185031_d_sccl_15/000-0000000-0000000?psc=1,Matt Haig,₹346.00,4.4,"234,342"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Oxford Advanced Learners Dictionary - 10th Edition | World's Bestseller for Advanced Level Learner of English | Includes 1 Year Online Access,https://www.amazon.in//Advanced-Learners-Dictionary-Hardback-Premium/dp/0194798518/ref=zg_bs_g_1318185031_d_sccl_16/000-0000000-0000000?psc=1,Oxford University Press,₹614.00,4.5,"2,416"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,"Nature, Garden and Forest: Colouring books for Adults with tear out sheets",https://www.amazon.in//Nature-Garden-Forest-Colouring-Adults/dp/938653858X/ref=zg_bs_g_1318185031_d_sccl_17/000-0000000-0000000?psc=1,Wonder House Books,₹167.00,4.5,"2,660"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry,https://www.amazon.in//How-Stop-Worrying-Start-Living/dp/8175993952/ref=zg_bs_g_1318185031_d_sccl_18/000-0000000-0000000?psc=1,Dale Carnegie,₹119.00,4.4,"25,515"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,https://www.amazon.in//Moral-Tales-Panchtantra-Timeless-Children/dp/9389178126/ref=zg_bs_g_1318185031_d_sccl_19/000-0000000-0000000?psc=1,Wonder House Books,₹189.00,4.5,"1,584"
Reference,https://www.amazon.in//gp/bestsellers/books/1318185031,Cursive Handwriting - Small Letters: Practice Workbook For Children,https://www.amazon.in//Cursive-Handwriting-Practice-Workbook-Children/dp/9390183758/ref=zg_bs_g_1318185031_d_sccl_20/000-0000000-0000000?psc=1,Wonder House Books,₹119.00,4.4,865
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Psychology of Money (Tamil),https://www.amazon.in//Psychology-Money-Tamil-Morgan-Housel/dp/9391019196/ref=zg_bs_g_1318188031_d_sccl_1/000-0000000-0000000?psc=1,Morgan Housel,₹225.00,4.3,636
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Ikigai: Japanese secret to long and happy life,https://www.amazon.in//Ikigai-H%C3%A9ctor-Garc%C3%ADa/dp/178633089X/ref=zg_bs_g_1318188031_d_sccl_2/000-0000000-0000000?psc=1,Francesc Miralles,₹306.75,4.6,"56,286"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Satvic Revolution: 7 Life-Changing Habits to Discover Peak Health and Joy,https://www.amazon.in//Satvic-Revolution-Life-Changing-Habits-Discover/dp/0143460382/ref=zg_bs_g_1318188031_d_sccl_3/000-0000000-0000000?psc=1,Subah Saraf,₹305.00,4.8,870
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Power of Your Subconscious Mind,https://www.amazon.in//Power-Your-Subconscious-Mind-Success/dp/8172345666/ref=zg_bs_g_1318188031_d_sccl_4/000-0000000-0000000?psc=1,Joseph Murphy,₹137.00,4.5,"70,742"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,"THE SILENT PATIENT [Paperback] Michaelides, Alex",https://www.amazon.in//Silent-Patient-Alex-Michaelides/dp/1409181634/ref=zg_bs_g_1318188031_d_sccl_5/000-0000000-0000000?psc=1,Alex Michaelides,₹250.88,4.5,"325,888"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Shrimad Bhagwat Geeta Yatharoop (Hindi),https://www.amazon.in//Shrimad-Bhagwat-Geeta-Yatharoop-Hindi/dp/938598618X/ref=zg_bs_g_1318188031_d_sccl_6/000-0000000-0000000?psc=1,A.C. Bhaktivendanta Swami Prabhupada,₹149.00,4.8,"20,264"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,"THE 48 LAWS OF POWER [Paperback] Greene, Robert",https://www.amazon.in//Laws-Power-Robert-Greene-Collection/dp/1861972784/ref=zg_bs_g_1318188031_d_sccl_7/000-0000000-0000000?psc=1,Robert Greene,₹583.00,4.6,"21,778"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,You Can Heal Your Life,https://www.amazon.in//You-Can-Heal-Your-Life/dp/8190565583/ref=zg_bs_g_1318188031_d_sccl_8/000-0000000-0000000?psc=1,Louise Hay,₹268.00,4.6,"16,436"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Autobiography of a Yogi (Complete Original Edition),https://www.amazon.in//Autobiography-Yogi-Complete-Free-CD/dp/818953551X/ref=zg_bs_g_1318188031_d_sccl_9/000-0000000-0000000?psc=1,Paramahansa Yogananda,₹109.00,4.6,"10,661"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,"Stop Overthinking: 23 Techniques To Relieve Stress, Stop Negative Spirals, Declutter Your Mind, And Focus on The Present",https://www.amazon.in//Stop-Overthinking-Nick-Trenton/dp/014345921X/ref=zg_bs_g_1318188031_d_sccl_10/000-0000000-0000000?psc=1,Nick Trenton,₹156.00,4.4,"11,017"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Aapke Avchetan Mann Ki Shakti (The Power Of Your Subconscious Mind In Hindi),https://www.amazon.in//Avchetan-Shakti-Power-Subconscious-Hindi/dp/8175993669/ref=zg_bs_g_1318188031_d_sccl_11/000-0000000-0000000?psc=1,Joseph Murphy,₹137.00,4.4,"14,985"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Bhagvad Gita As It Is English New Edition,https://www.amazon.in//Bhagavad-Gita-Original-English-As/dp/B07MDTX8BR/ref=zg_bs_g_1318188031_d_sccl_12/000-0000000-0000000?psc=1,A. C. Bhaktivedanta Swami Prabhupad,₹290.00,4.8,"7,251"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Ratan Tata: A Complete Biography Tata Group | The Visionary Industrialist and Philanthropist,https://www.amazon.in//Ratan-Tata-Complete-Biography-Gandhi/dp/9355211740/ref=zg_bs_g_1318188031_d_sccl_13/000-0000000-0000000?psc=1,A.K. Gandhi,₹155.00,4.1,501
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Monk Who Sold His Ferrari,https://www.amazon.in//Monk-Who-Sold-His-Ferrari/dp/817992162X/ref=zg_bs_g_1318188031_d_sccl_14/000-0000000-0000000?psc=1,Robin Sharma,₹188.00,4.5,"34,350"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Bhagvad Gita As It Is English New Edition,https://www.amazon.in//Bhagvad-gita-as-english-new/dp/9384564192/ref=zg_bs_g_1318188031_d_sccl_15/000-0000000-0000000?psc=1,His Divine Grace A.C. Bhaktivedanta Swami Prabhupada,₹289.00,4.7,"9,208"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,LIGHT FROM MANY LAMPS,https://www.amazon.in//Light-Many-Lamps-Watson/dp/0671652508/ref=zg_bs_g_1318188031_d_sccl_16/000-0000000-0000000?psc=1,Watson,₹325.00,4.5,"1,068"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Secret(Tamil),https://www.amazon.in//Secret-Tamil-Rhonda-Byrne/dp/8183222056/ref=zg_bs_g_1318188031_d_sccl_17/000-0000000-0000000?psc=1,Rhonda Byrne,₹294.00,4.6,"4,217"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Bhagavad Gita [Deluxe Hardbound Edition] Sacred Text for Self-Realization and Spiritual Enlightenment | Discover Ancient Wisdom | Timeless Religious Teachings | Book on India’s Vedic Wisdom,https://www.amazon.in//Hardbound-Self-Realization-Spiritual-Enlightenment-Religious/dp/9389432707/ref=zg_bs_g_1318188031_d_sccl_18/000-0000000-0000000?psc=1,Anonymous,₹239.00,4.7,"2,680"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Ikigai: The Japanese Secret to a Long and Happy Life,https://www.amazon.in//Ikigai-Japanese-Secret-Long-Happy/dp/B0759S1XZQ/ref=zg_bs_g_1318188031_d_sccl_19/000-0000000-0000000?psc=1,Héctor García,₹615.00,4.6,"56,286"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Tales of Durga,https://www.amazon.in//Tales-Durga-SUBBA-RAO-ebook/dp/B06Y681DSN/ref=zg_bs_g_1318188031_d_sccl_20/000-0000000-0000000?psc=1,SUBBA RAO,₹70.00,4.6,754
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Life's Amazing Secrets: How to Find Balance and Purpose in Your Life,https://www.amazon.in//Lifes-Amazing-Secrets-find-Bala/dp/0143442295/ref=zg_bs_g_1318188031_d_sccl_21/000-0000000-0000000?psc=1,Gaur Gopal Das,₹190.12,4.6,"23,914"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,MAHARANA : Thousand Years Crusade,https://www.amazon.in//MAHARANA-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A4%BE-%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0-%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%A7%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%AF%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7/dp/9355213735/ref=zg_bs_g_1318188031_d_sccl_22/000-0000000-0000000?psc=1,Dr. Omendra Ratnu,₹471.95,4.8,614
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,"Autobiography of a Yogi [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Autobiography-Yogi-Paramahansa-Yogananda/dp/8129145367/ref=zg_bs_g_1318188031_d_sccl_23/000-0000000-0000000?psc=1,Paramahansa Yogananda,₹158.00,4.6,948
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Things You Can See Only When You Slow Down: How to be Calm in a Busy World |Over 3 million copies sold,https://www.amazon.in//Things-Only-When-Slow-Down/dp/0241340667/ref=zg_bs_g_1318188031_d_sccl_24/000-0000000-0000000?psc=1,Haemin Sunim,₹398.00,4.6,"5,751"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Shrimad Bhagvad Gita - Yatharup - (Hindi Language) - [ORIGINAL - As it Is] - by ISKCON - A.C. Baktivedanta Swami Prabhupada - 2024/Ed.,https://www.amazon.in//Shrimad-Bhagvad-Gita-C-Baktivedanta/dp/B0CRBFJ84P/ref=zg_bs_g_1318188031_d_sccl_25/000-0000000-0000000?psc=1,A.C. Bhaktivendanta Swami Prabhupada,₹229.00,4.8,179
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Mahagatha: 100 Tales from the Puranas,https://www.amazon.in//Mahagatha-Tales-Puranas-Satyarth-Nayak/dp/9356294496/ref=zg_bs_g_1318188031_d_sccl_26/000-0000000-0000000?psc=1,Satyarth Nayak,₹354.00,4.7,835
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,"Shri Ram Charitmanas Gita Press Ramcharitmanas, Tulsidas Krit Ramcharitmanas, Code-81,(Hardcover, Hindi, Goswami Tulsidas)",https://www.amazon.in//Charitmanas-Ramcharitmanas-Tulsidas-Code-81-Hardcover/dp/B097JNH98W/ref=zg_bs_g_1318188031_d_sccl_27/000-0000000-0000000?psc=1,Gita Press Gorakhpur,₹290.00,4.8,"2,022"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,bhagavad Gita As It is- telugu Original Edition [Paperback],https://www.amazon.in//bhagavad-Gita-As-telugu-Original/dp/B079RBJXY8/ref=zg_bs_g_1318188031_d_sccl_28/000-0000000-0000000?psc=1,His Divine Grace A.C. Bhaktivedanta Swami Prabhupada,₹249.00,4.7,938
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Manifest,https://www.amazon.in//Manifest-Sunday-Times-bestseller-change/dp/0241539595/ref=zg_bs_g_1318188031_d_sccl_29/000-0000000-0000000?psc=1,Roxie Nafousi,₹311.00,4.5,"4,580"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Rahasya (Hindi),https://www.amazon.in//Rahasya-Rhonda-Byrne/dp/8183220940/ref=zg_bs_g_1318188031_d_sccl_30/000-0000000-0000000?psc=1,Rhonda Byrne,₹292.00,4.5,"8,606"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Hidden Hindu,https://www.amazon.in//Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_g_1318188031_d_sccl_1/000-0000000-0000000?psc=1,Akshat Gupta,₹169.00,4.5,"4,430"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Focus on What Matters : A Collection of Stoic Letters on Living Well | Book on Self reflection by the bestselling author of Think Straight,https://www.amazon.in//Focus-What-Matters-Darius-Foroux/dp/0143461842/ref=zg_bs_g_1318188031_d_sccl_2/000-0000000-0000000?psc=1,Darius Foroux,₹200.91,4.4,526
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,The Ancient Science of Mantras: Wisdom of the Sages - Realize your dreams Achieve your goals,https://www.amazon.in//Ancient-Science-Mantras-Om-Swami/dp/9386348713/ref=zg_bs_g_1318188031_d_sccl_3/000-0000000-0000000?psc=1,Om Swami,₹280.00,4.6,"2,354"
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,Hanuman Chalisa - Hanuman Chalisa Pocket Size Book (Hindi & English) - Gods of India,https://www.amazon.in//Hanuman-Chalisa-Pocket-Hindi-English/dp/9353768950/ref=zg_bs_g_1318188031_d_sccl_4/000-0000000-0000000?psc=1,Goswami Tulsidas,₹131.00,4.7,358
Religion,https://www.amazon.in//gp/bestsellers/books/1318188031,SILVA MIND CONTROL METHOD,https://www.amazon.in//Silva-Mind-Control-Method/dp/0671739891/ref=zg_bs_g_1318188031_d_sccl_5/000-0000000-0000000?psc=1,Silva,₹257.00,4.4,"9,010"
